date,subject,circular_no,link,source_url,scraped_at
2026-04-29,"Reserve Bank of India (Regional Rural Banks – Credit Risk Management) Second Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13438&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-29,"Reserve Bank of India (All India Financial Institutions– Resolution of Stressed Assets) Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13437&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-29,"Reserve Bank of India (Rural Cooperative Banks – Credit Risk Management) Second Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13436&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-29,"Reserve Bank of India (Non-Banking Financial Companies – Credit Risk Management) Second Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13435&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-29,"Reserve Bank of India (Regional Rural Banks – Responsible Business Conduct) Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13434&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-29,"Reserve Bank of India (Rural Cooperative Banks – Responsible Business Conduct) Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13433&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-29,"Reserve Bank of India (Relief Measures by Banks in Areas affected by Natural Calamities) Directions 2018 – RRBs Repeal Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13432&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-29,"Reserve Bank of India (Non-Banking Financial Companies – Responsible Business Conduct) Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13431&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-29,"Reserve Bank of India (Regional Rural Banks – Income Recognition, Asset Classification and Provisioning) Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13430&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-29,"Reserve Bank of India (Rural Cooperative Banks – Income Recognition, Asset Classification and Provisioning) Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13429&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-29,"Reserve Bank of India (Non-Banking Financial Companies – Income Recognition, Asset Classification and Provisioning) Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13428&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-29,"Reserve Bank of India (Relief Measures by Banks in Areas affected by Natural Calamities) Directions 2018 – SCBs Repeal Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13427&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-29,"Reserve Bank of India (Regional Rural Banks – Resolution of Stressed Assets) Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13426&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
2026-04-29,"Reserve Bank of India (Rural Cooperative Banks – Resolution of Stressed Assets) Amendment Directions, 2026",,https://www.rbi.org.in/Scripts/NotificationUser.aspx?Id=13425&Mode=0,https://www.rbi.org.in/Scripts/NotificationUser.aspx,2026-05-20T05:30:15.459513+00:00
